keyword_id,conversion_date,conversions,revenue
37,2025-01-01,173,20583.92
37,2025-02-01,53,4675.33
37,2025-03-01,68,6401.22
37,2025-04-01,291,64088.1
37,2025-05-01,102,18468.77
37,2025-06-01,71,7329.14
37,2025-07-01,123,27409.83
37,2025-08-01,802,139982.66
37,2025-09-01,266,17380.41
37,2025-10-01,976,186268.17
37,2025-11-01,198,30697.62
37,2025-12-01,1218,179868.52
38,2024-01-01,28,4561.46
38,2024-02-01,79,8171.7
38,2024-03-01,7,510.12
38,2024-04-01,108,5397.69
38,2024-05-01,3,550.65
38,2024-06-01,15,2572.88
38,2024-07-01,57,3204.29
38,2024-08-01,11,879.96
38,2024-09-01,76,6638.54
38,2024-10-01,5,287.77
38,2024-11-01,77,5537.4
38,2024-12-01,5,676.5
38,2025-01-01,33,6141.51
38,2025-02-01,176,28873.05
38,2025-03-01,23,4529.23
38,2025-04-01,6,1293.59
38,2025-05-01,79,14277.13
38,2025-06-01,4,254.1
38,2025-07-01,5,1249.88
38,2025-08-01,37,4646.13
38,2025-09-01,181,31225.54
38,2025-10-01,172,29869.17
38,2025-11-01,108,23126.06
38,2025-12-01,34,3983.62
39,2024-01-01,145,17326.94
39,2024-02-01,22,1767.12
39,2024-03-01,139,30349.62
39,2024-04-01,60,14716.5
39,2024-05-01,20,4967.72
39,2024-06-01,136,31505.19
39,2024-07-01,4,413.46
39,2024-08-01,73,10665.56
39,2024-09-01,15,2790.55
39,2024-10-01,14,1399.14
39,2024-11-01,20,3212.33
39,2024-12-01,4,897.34
39,2025-01-01,53,9219.93
39,2025-02-01,19,1211.89
39,2025-03-01,19,1672.2
39,2025-04-01,4,826.22
39,2025-05-01,3,349.74
39,2025-06-01,135,27669.62
39,2025-07-01,18,1074.92
39,2025-08-01,244,46094.75
39,2025-09-01,62,14833.54
39,2025-10-01,26,4332.35
39,2025-11-01,123,30256.36
39,2025-12-01,50,8287.6
40,2024-01-01,18,3825.77
40,2024-02-01,21,3482.17
40,2024-03-01,33,3487.07
40,2024-04-01,60,11066.9
40,2024-05-01,14,3170.03
40,2024-06-01,12,2240.22
40,2024-07-01,24,2739.53
40,2024-08-01,66,3161.61
40,2024-09-01,22,2126.6
40,2024-10-01,4,341.86
40,2024-11-01,109,20750.65
40,2024-12-01,52,9441.37
40,2025-01-01,86,14884.31
40,2025-02-01,59,7977.62
40,2025-03-01,96,4997.27
40,2025-04-01,32,3206.37
40,2025-05-01,64,9010.0
40,2025-06-01,51,11941.24
40,2025-07-01,77,3401.33
40,2025-08-01,54,2936.64
40,2025-09-01,1,103.94
40,2025-10-01,119,5206.79
40,2025-11-01,80,17083.88
40,2025-12-01,12,686.17
41,2024-01-01,35,5927.47
41,2024-02-01,20,2721.91
41,2024-03-01,17,2001.53
41,2024-04-01,156,10017.48
41,2024-05-01,135,20418.22
41,2024-06-01,41,5081.93
41,2024-07-01,5,804.04
41,2024-08-01,1,237.67
41,2024-09-01,4,691.66
41,2024-10-01,66,10899.13
41,2024-11-01,141,17760.01
41,2024-12-01,47,3176.2
41,2025-01-01,85,17630.8
41,2025-02-01,124,14405.65
41,2025-03-01,136,23764.57
41,2025-04-01,61,3302.6
41,2025-05-01,54,10563.78
41,2025-06-01,23,1029.0
41,2025-07-01,62,15368.22
41,2025-08-01,51,3663.25
41,2025-09-01,46,9706.47
41,2025-10-01,105,14273.26
41,2025-11-01,92,18484.07
41,2025-12-01,47,9937.81
42,2024-01-01,30,4118.49
42,2024-02-01,201,23641.79
42,2024-03-01,44,8809.12
42,2024-04-01,294,26643.42
42,2024-05-01,23,1455.04
42,2024-06-01,344,32369.22
42,2024-07-01,3,249.29
42,2024-08-01,685,75685.9
42,2024-09-01,169,23380.72
42,2024-10-01,776,139371.94
42,2024-11-01,343,68132.3
42,2024-12-01,501,117061.93
42,2025-01-01,176,21803.54
42,2025-02-01,928,132877.55
42,2025-03-01,858,173281.68
42,2025-04-01,621,70500.74
42,2025-05-01,1439,179479.54
42,2025-06-01,625,60175.52
42,2025-07-01,633,60128.43
42,2025-08-01,566,131376.34
42,2025-09-01,484,38940.7
42,2025-10-01,887,117026.6
42,2025-11-01,233,37623.77
42,2025-12-01,1318,241402.62
43,2024-01-01,26,4565.1
43,2024-02-01,7,1508.01
43,2024-03-01,49,5068.61
43,2024-04-01,37,5466.04
43,2024-05-01,6,445.84
43,2024-06-01,8,646.28
43,2024-07-01,2,239.12
43,2024-08-01,142,6712.84
43,2024-09-01,56,10581.82
43,2024-10-01,105,9839.11
43,2024-11-01,53,8913.21
43,2024-12-01,81,8270.15
43,2025-01-01,22,2467.16
43,2025-02-01,129,7198.12
43,2025-03-01,165,19753.32
43,2025-04-01,68,12124.03
43,2025-05-01,165,25600.1
43,2025-06-01,127,29837.07
43,2025-07-01,20,3381.36
43,2025-08-01,138,12042.8
43,2025-09-01,30,7378.53
43,2025-10-01,160,39798.1
43,2025-11-01,20,991.21
43,2025-12-01,124,8001.02
44,2024-01-01,6,474.34
44,2024-02-01,76,13550.38
44,2024-03-01,57,12793.9
44,2024-04-01,38,4133.36
44,2024-05-01,13,580.86
44,2024-06-01,82,5061.87
44,2024-07-01,37,5431.05
44,2024-08-01,46,7387.57
44,2024-09-01,106,8608.19
44,2024-10-01,35,7702.04
44,2024-11-01,64,4271.68
44,2024-12-01,54,4689.7
44,2025-01-01,11,1092.74
44,2025-02-01,61,13564.68
44,2025-03-01,48,9785.05
44,2025-04-01,60,3593.18
44,2025-05-01,47,2670.74
44,2025-06-01,14,3411.47
44,2025-07-01,28,3131.53
44,2025-08-01,118,26422.06
44,2025-09-01,108,14913.48
44,2025-10-01,40,5380.3
44,2025-11-01,18,2269.31
44,2025-12-01,61,9942.5
45,2024-01-01,64,11383.14
45,2024-02-01,35,4282.39
45,2024-03-01,47,5669.88
45,2024-04-01,16,2869.52
45,2024-05-01,119,15847.39
45,2024-06-01,35,8699.06
45,2024-07-01,29,5516.9
45,2024-08-01,50,6789.51
45,2024-09-01,67,3063.3
45,2024-10-01,74,7866.11
45,2024-11-01,11,722.13
45,2024-12-01,34,7089.03
45,2025-01-01,14,963.87
45,2025-02-01,6,1161.2
45,2025-03-01,7,929.92
45,2025-04-01,129,25154.71
45,2025-05-01,144,6247.46
45,2025-06-01,143,34749.54
45,2025-07-01,186,44503.42
45,2025-08-01,65,16144.18
45,2025-09-01,29,1583.17
45,2025-10-01,18,3377.81
45,2025-11-01,167,37354.89
45,2025-12-01,51,3772.1
46,2024-01-01,26,3570.28
46,2024-02-01,52,9319.79
46,2024-03-01,1,114.4
46,2024-04-01,21,2134.94
46,2024-05-01,37,2105.29
46,2024-06-01,2,349.24
46,2024-07-01,57,8094.69
46,2024-08-01,10,1934.59
46,2024-09-01,74,7057.23
46,2024-10-01,66,14152.09
46,2024-11-01,8,455.79
46,2024-12-01,21,3595.2
46,2025-01-01,75,4731.22
46,2025-02-01,74,5075.24
46,2025-03-01,90,18722.19
46,2025-04-01,7,349.97
46,2025-05-01,15,2253.98
46,2025-06-01,28,6129.17
46,2025-07-01,17,2221.95
46,2025-08-01,47,5600.69
46,2025-09-01,51,8291.09
46,2025-10-01,12,1009.06
46,2025-11-01,56,10449.38
46,2025-12-01,35,3561.17
47,2024-01-01,0,0.0
47,2024-02-01,72,10267.12
47,2024-03-01,22,1507.91
47,2024-04-01,31,3959.85
47,2024-05-01,16,3798.78
47,2024-06-01,74,8992.28
47,2024-07-01,72,15598.68
47,2024-08-01,21,3189.79
47,2024-09-01,60,7201.01
47,2024-10-01,34,5932.91
47,2024-11-01,58,6244.01
47,2024-12-01,9,1065.22
47,2025-01-01,29,3703.37
47,2025-02-01,15,914.73
47,2025-03-01,31,5743.78
47,2025-04-01,24,5925.78
47,2025-05-01,25,2283.41
47,2025-06-01,68,16222.63
47,2025-07-01,12,2321.09
47,2025-08-01,19,920.18
47,2025-09-01,57,6234.03
47,2025-10-01,23,5248.43
47,2025-11-01,2,85.32
47,2025-12-01,78,11265.02
48,2024-01-01,96,11097.15
48,2024-02-01,109,11171.73
48,2024-03-01,50,6185.38
48,2024-04-01,92,21701.87
48,2024-05-01,129,19740.01
48,2024-06-01,55,3789.19
48,2024-07-01,15,2574.85
48,2024-08-01,39,5360.97
48,2024-09-01,73,16989.95
48,2024-10-01,97,22143.63
48,2024-11-01,183,22311.47
48,2024-12-01,132,7891.89
48,2025-01-01,410,70771.91
48,2025-02-01,254,51537.86
48,2025-03-01,216,29550.32
48,2025-04-01,86,21437.73
48,2025-05-01,284,66753.01
48,2025-06-01,80,11434.83
48,2025-07-01,72,3033.2
48,2025-08-01,406,95440.25
48,2025-09-01,882,59515.24
48,2025-10-01,72,14866.17
48,2025-11-01,1194,282659.34
48,2025-12-01,49,6829.73
49,2024-01-01,30,5638.02
49,2024-02-01,60,12300.17
49,2024-03-01,57,6237.55
49,2024-04-01,45,2035.28
49,2024-05-01,43,9408.27
49,2024-06-01,93,7471.45
49,2024-07-01,72,4571.36
49,2024-08-01,93,13650.38
49,2024-09-01,93,10778.9
49,2024-10-01,87,9024.16
49,2024-11-01,49,3954.57
49,2024-12-01,129,10501.38
49,2025-01-01,32,4219.07
49,2025-02-01,34,1646.53
49,2025-03-01,84,17827.27
49,2025-04-01,148,36374.88
49,2025-05-01,13,1269.4
49,2025-06-01,44,9857.65
49,2025-07-01,90,12739.02
49,2025-08-01,67,7337.56
49,2025-09-01,106,19684.04
49,2025-10-01,83,15826.72
49,2025-11-01,39,3448.59
49,2025-12-01,11,2712.82
50,2024-01-01,168,39020.3
50,2024-02-01,259,51468.24
50,2024-03-01,38,4156.93
50,2024-04-01,274,24341.78
50,2024-05-01,15,3167.67
50,2024-06-01,65,13903.86
50,2024-07-01,239,35235.51
50,2024-08-01,286,49362.87
50,2024-09-01,394,73796.25
50,2024-10-01,192,40368.44
50,2024-11-01,17,3230.19
50,2024-12-01,25,4648.02
50,2025-01-01,88,10732.62
50,2025-02-01,645,103394.87
50,2025-03-01,527,48464.36
50,2025-04-01,368,78352.99
50,2025-05-01,111,17607.41
50,2025-06-01,167,20738.65
50,2025-07-01,709,51523.12
50,2025-08-01,291,26373.57
50,2025-09-01,55,10979.92
50,2025-10-01,320,73211.58
50,2025-11-01,130,17674.95
50,2025-12-01,254,17271.87
51,2024-01-01,8,1450.26
51,2024-02-01,2,366.09
51,2024-03-01,26,5040.07
51,2024-04-01,46,9165.65
51,2024-05-01,28,4769.22
51,2024-06-01,9,1844.02
51,2024-07-01,58,12953.7
51,2024-08-01,27,2166.17
51,2024-09-01,20,3131.38
51,2024-10-01,54,11913.17
51,2024-11-01,14,2974.5
51,2024-12-01,35,5283.28
51,2025-01-01,57,6856.44
51,2025-02-01,4,226.21
51,2025-03-01,26,4939.88
51,2025-04-01,60,10910.31
51,2025-05-01,1,135.94
51,2025-06-01,88,15868.63
51,2025-07-01,58,10478.17
51,2025-08-01,34,6673.93
51,2025-09-01,1,93.55
51,2025-10-01,43,9170.46
51,2025-11-01,84,11634.93
51,2025-12-01,16,1547.72
52,2024-01-01,10,1445.94
52,2024-02-01,14,777.49
52,2024-03-01,30,2026.59
52,2024-04-01,50,5557.59
52,2024-05-01,25,5085.97
52,2024-06-01,82,17051.56
52,2024-07-01,72,6239.12
52,2024-08-01,63,2810.34
52,2024-09-01,2,391.41
52,2024-10-01,46,3824.91
52,2024-11-01,3,361.71
52,2024-12-01,67,15118.15
52,2025-01-01,71,14945.81
52,2025-02-01,192,30827.39
52,2025-03-01,147,27742.39
52,2025-04-01,96,6901.05
52,2025-05-01,81,9642.14
52,2025-06-01,157,16097.7
52,2025-07-01,80,3797.22
52,2025-08-01,94,14401.41
52,2025-09-01,7,323.15
52,2025-10-01,48,11517.22
52,2025-11-01,73,10160.88
52,2025-12-01,148,12854.44
53,2024-01-01,154,6894.22
53,2024-02-01,181,22120.86
53,2024-03-01,66,9184.83
53,2024-04-01,36,6188.33
53,2024-05-01,80,3667.47
53,2024-06-01,37,3138.59
53,2024-07-01,78,4325.7
53,2024-08-01,83,12489.99
53,2024-09-01,64,7901.55
53,2024-10-01,22,1114.82
53,2024-11-01,136,13805.15
53,2024-12-01,7,1465.97
53,2025-01-01,88,20735.18
53,2025-02-01,170,24323.25
53,2025-03-01,68,15955.33
53,2025-04-01,61,7187.26
53,2025-05-01,19,3789.55
53,2025-06-01,15,3504.32
53,2025-07-01,99,11184.5
53,2025-08-01,53,8097.78
53,2025-09-01,255,48651.81
53,2025-10-01,201,49529.33
53,2025-11-01,117,11704.6
53,2025-12-01,415,62298.03
54,2024-01-01,7,951.43
54,2024-02-01,3,481.3
54,2024-03-01,41,3374.13
54,2024-04-01,2,430.2
54,2024-05-01,7,735.04
54,2024-06-01,11,2041.44
54,2024-07-01,28,3440.58
54,2024-08-01,94,20614.32
54,2024-09-01,14,2842.08
54,2024-10-01,168,24174.52
54,2024-11-01,126,27746.45
54,2024-12-01,135,30926.09
54,2025-01-01,251,19279.12
54,2025-02-01,103,9435.42
54,2025-03-01,218,47683.76
54,2025-04-01,68,9303.52
54,2025-05-01,95,8241.29
54,2025-06-01,55,5084.25
54,2025-07-01,213,15501.05
54,2025-08-01,171,25211.54
54,2025-09-01,6,506.6
54,2025-10-01,424,89690.05
54,2025-11-01,249,13972.32
54,2025-12-01,145,28046.83
55,2024-01-01,0,0.0
55,2024-02-01,7,1234.12
55,2024-03-01,25,1597.72
55,2024-04-01,44,5155.19
55,2024-05-01,113,11473.68
55,2024-06-01,128,21421.51
55,2024-07-01,93,11012.36
55,2024-08-01,159,8169.86
55,2024-09-01,50,12233.64
55,2024-10-01,21,3967.48
55,2024-11-01,91,11857.65
55,2024-12-01,46,3909.62
55,2025-01-01,13,1534.49
55,2025-02-01,145,30406.15
55,2025-03-01,368,25796.66
55,2025-04-01,143,22209.5
55,2025-05-01,262,46824.74
55,2025-06-01,166,29002.98
55,2025-07-01,372,26460.69
55,2025-08-01,1175,290326.42
55,2025-09-01,19,2392.68
55,2025-10-01,1615,265161.76
55,2025-11-01,582,142835.71
55,2025-12-01,500,31116.86
56,2024-01-01,61,11681.76
56,2024-02-01,33,6049.33
56,2024-03-01,83,7357.61
56,2024-04-01,69,7309.99
56,2024-05-01,6,1294.76
56,2024-06-01,60,2505.18
56,2024-07-01,28,3172.16
56,2024-08-01,56,3340.58
56,2024-09-01,100,17496.63
56,2024-10-01,25,2898.75
56,2024-11-01,35,1732.89
56,2024-12-01,39,6857.44
56,2025-01-01,43,7142.28
56,2025-02-01,107,21256.21
56,2025-03-01,142,23302.16
56,2025-04-01,2,119.39
56,2025-05-01,34,3538.19
56,2025-06-01,81,14728.86
56,2025-07-01,40,8938.71
56,2025-08-01,81,3993.95
56,2025-09-01,192,27425.62
56,2025-10-01,74,16932.98
56,2025-11-01,184,8821.24
56,2025-12-01,163,23291.64
57,2024-01-01,26,1836.91
57,2024-02-01,154,13601.31
57,2024-03-01,7,477.95
57,2024-04-01,10,2482.47
57,2024-05-01,62,6788.5
57,2024-06-01,106,8845.59
57,2024-07-01,8,1093.75
57,2024-08-01,189,21847.09
57,2024-09-01,71,7366.84
57,2024-10-01,120,26158.28
57,2024-11-01,32,7285.28
57,2024-12-01,124,21022.25
57,2025-01-01,99,13543.95
57,2025-02-01,79,12146.77
57,2025-03-01,59,12577.72
57,2025-04-01,92,15120.22
57,2025-05-01,8,1932.92
57,2025-06-01,107,8402.39
57,2025-07-01,197,11583.91
57,2025-08-01,180,10789.56
57,2025-09-01,72,16327.5
57,2025-10-01,163,17212.41
57,2025-11-01,10,556.77
57,2025-12-01,225,39850.85
58,2024-01-01,39,5270.22
58,2024-02-01,29,6330.22
58,2024-03-01,89,6751.73
58,2024-04-01,62,13559.8
58,2024-05-01,19,1735.9
58,2024-06-01,85,11644.48
58,2024-07-01,10,1135.57
58,2024-08-01,38,8658.29
58,2024-09-01,16,1577.94
58,2024-10-01,54,5681.88
58,2024-11-01,37,6398.3
58,2024-12-01,16,2669.67
58,2025-01-01,16,3132.3
58,2025-02-01,39,6541.12
58,2025-03-01,116,13056.09
58,2025-04-01,31,1246.31
58,2025-05-01,101,15631.82
58,2025-06-01,3,495.98
58,2025-07-01,15,720.47
58,2025-08-01,24,5954.09
58,2025-09-01,35,8199.32
58,2025-10-01,69,13126.01
58,2025-11-01,23,983.34
58,2025-12-01,50,8815.42
59,2024-01-01,74,3421.57
59,2024-02-01,81,11265.51
59,2024-03-01,90,15814.81
59,2024-04-01,3,329.5
59,2024-05-01,67,4035.92
59,2024-06-01,98,20375.44
59,2024-07-01,37,8073.51
59,2024-08-01,36,7064.2
59,2024-09-01,204,17870.62
59,2024-10-01,34,2634.88
59,2024-11-01,100,19915.7
59,2024-12-01,91,19203.91
59,2025-01-01,107,5261.04
59,2025-02-01,60,11012.72
59,2025-03-01,4,908.21
59,2025-04-01,202,47293.37
59,2025-05-01,178,31133.22
59,2025-06-01,370,37120.24
59,2025-07-01,30,4674.14
59,2025-08-01,49,7017.76
59,2025-09-01,190,34173.07
59,2025-10-01,476,114664.13
59,2025-11-01,611,67822.43
59,2025-12-01,70,14795.48
60,2024-01-01,4,393.93
60,2024-02-01,38,8254.92
60,2024-03-01,109,7791.83
60,2024-04-01,72,7910.95
60,2024-05-01,46,10106.48
60,2024-06-01,12,1562.68
60,2024-07-01,24,5803.02
60,2024-08-01,57,11964.26
60,2024-09-01,46,8558.82
60,2024-10-01,50,10657.63
60,2024-11-01,87,14627.0
60,2024-12-01,116,25893.95
60,2025-01-01,46,2711.29
60,2025-02-01,137,23560.9
60,2025-03-01,46,3046.15
60,2025-04-01,23,1736.2
60,2025-05-01,101,23502.52
60,2025-06-01,30,2797.3
60,2025-07-01,25,3386.35
60,2025-08-01,113,7793.03
60,2025-09-01,10,554.51
60,2025-10-01,80,13891.47
60,2025-11-01,117,10307.96
60,2025-12-01,32,3727.27
61,2024-01-01,70,4397.88
61,2024-02-01,93,21584.41
61,2024-03-01,74,14744.44
61,2024-04-01,5,1003.98
61,2024-05-01,56,12860.99
61,2024-06-01,9,1744.56
61,2024-07-01,112,12590.78
61,2024-08-01,19,2175.71
61,2024-09-01,18,1741.47
61,2024-10-01,55,11977.56
61,2024-11-01,111,21273.88
61,2024-12-01,22,2226.11
61,2025-01-01,66,16177.99
61,2025-02-01,71,9219.7
61,2025-03-01,36,3819.65
61,2025-04-01,45,8442.25
61,2025-05-01,71,14463.03
61,2025-06-01,7,483.24
61,2025-07-01,93,18339.38
61,2025-08-01,52,2966.17
61,2025-09-01,72,17424.89
61,2025-10-01,32,1754.86
61,2025-11-01,88,18813.61
61,2025-12-01,113,9680.71
62,2024-01-01,29,1643.51
62,2024-02-01,46,8559.13
62,2024-03-01,16,929.65
62,2024-04-01,41,3525.3
62,2024-05-01,29,5877.64
62,2024-06-01,13,1380.22
62,2024-07-01,107,9311.55
62,2024-08-01,43,8555.67
62,2024-09-01,66,7958.51
62,2024-10-01,3,323.79
62,2024-11-01,41,4333.21
62,2024-12-01,64,4546.65
62,2025-01-01,104,12088.82
62,2025-02-01,170,32407.36
62,2025-03-01,57,7664.26
62,2025-04-01,9,1464.16
62,2025-05-01,121,30093.55
62,2025-06-01,45,4955.83
62,2025-07-01,283,61510.37
62,2025-08-01,96,21070.47
62,2025-09-01,56,6883.58
62,2025-10-01,10,1241.22
62,2025-11-01,63,3303.03
62,2025-12-01,164,26184.69
63,2024-01-01,176,14948.98
63,2024-02-01,70,8704.19
63,2024-03-01,16,945.06
63,2024-04-01,99,19847.2
63,2024-05-01,134,21731.25
63,2024-06-01,141,8707.23
63,2024-07-01,148,18749.95
63,2024-08-01,200,14221.48
63,2024-09-01,254,33783.84
63,2024-10-01,307,44174.61
63,2024-11-01,82,13751.06
63,2024-12-01,181,24698.11
63,2025-01-01,513,44497.95
63,2025-02-01,317,31729.16
63,2025-03-01,657,73716.21
63,2025-04-01,761,45946.43
63,2025-05-01,204,17132.31
63,2025-06-01,1054,42574.7
63,2025-07-01,1662,228173.28
63,2025-08-01,834,42612.4
63,2025-09-01,110,10352.72
63,2025-10-01,1479,169121.58
63,2025-11-01,505,105195.59
63,2025-12-01,457,51833.8
64,2024-01-01,37,4462.26
64,2024-02-01,9,2229.5
64,2024-03-01,44,4017.91
64,2024-04-01,10,731.73
64,2024-05-01,36,8544.45
64,2024-06-01,68,12110.22
64,2024-07-01,41,8640.83
64,2024-08-01,12,1632.95
64,2024-09-01,141,23670.87
64,2024-10-01,2,300.32
64,2024-11-01,64,15828.77
64,2024-12-01,132,9401.56
64,2025-01-01,81,10710.04
64,2025-02-01,96,9425.83
64,2025-03-01,184,18845.31
64,2025-04-01,195,36472.13
64,2025-05-01,42,8067.1
64,2025-06-01,193,12639.46
64,2025-07-01,15,872.17
64,2025-08-01,148,18416.64
64,2025-09-01,16,786.02
64,2025-10-01,100,8154.91
64,2025-11-01,69,4258.93
64,2025-12-01,241,33878.39
65,2024-01-01,24,3496.84
65,2024-02-01,39,1573.44
65,2024-03-01,155,33364.55
65,2024-04-01,14,1231.79
65,2024-05-01,116,19896.56
65,2024-06-01,59,3527.44
65,2024-07-01,87,15876.79
65,2024-08-01,177,10890.05
65,2024-09-01,157,19176.11
65,2024-10-01,37,7769.51
65,2024-11-01,78,6344.09
65,2024-12-01,352,54050.03
65,2025-01-01,186,40361.86
65,2025-02-01,170,31455.42
65,2025-03-01,338,66716.73
65,2025-04-01,50,5009.48
65,2025-05-01,1237,246573.3
65,2025-06-01,731,77271.55
65,2025-07-01,600,45773.46
65,2025-08-01,720,179541.08
65,2025-09-01,403,77413.26
65,2025-10-01,678,55994.05
65,2025-11-01,95,6225.8
65,2025-12-01,1484,201403.07
66,2024-01-01,32,3742.9
66,2024-02-01,6,1460.27
66,2024-03-01,35,7634.27
66,2024-04-01,10,1154.63
66,2024-05-01,9,1350.54
66,2024-06-01,96,21642.15
66,2024-07-01,16,1681.99
66,2024-08-01,6,1398.03
66,2024-09-01,33,4854.15
66,2024-10-01,62,12052.29
66,2024-11-01,30,7414.71
66,2024-12-01,74,6661.2
66,2025-01-01,66,9354.28
66,2025-02-01,17,2532.25
66,2025-03-01,143,6459.68
66,2025-04-01,179,32915.12
66,2025-05-01,24,5458.86
66,2025-06-01,137,13971.18
66,2025-07-01,34,2906.1
66,2025-08-01,4,626.07
66,2025-09-01,167,8587.38
66,2025-10-01,209,38139.72
66,2025-11-01,30,4374.69
66,2025-12-01,194,26242.95
67,2024-01-01,106,12681.93
67,2024-02-01,45,4283.15
67,2024-03-01,27,6322.41
67,2024-04-01,34,3143.81
67,2024-05-01,53,2221.73
67,2024-06-01,97,11605.98
67,2024-07-01,131,24732.51
67,2024-08-01,53,4025.45
67,2024-09-01,69,6825.47
67,2024-10-01,87,3895.53
67,2024-11-01,9,2000.72
67,2024-12-01,17,1717.78
67,2025-01-01,37,9235.21
67,2025-02-01,70,4627.53
67,2025-03-01,50,2241.11
67,2025-04-01,128,23555.47
67,2025-05-01,133,12581.64
67,2025-06-01,2,103.41
67,2025-07-01,35,3204.43
67,2025-08-01,54,6180.17
67,2025-09-01,28,4096.71
67,2025-10-01,48,11884.93
67,2025-11-01,38,5309.65
67,2025-12-01,63,13773.85
68,2024-01-01,45,5267.8
68,2024-02-01,4,286.81
68,2024-03-01,38,7283.3
68,2024-04-01,82,17783.86
68,2024-05-01,121,12023.46
68,2024-06-01,81,11281.72
68,2024-07-01,168,19838.68
68,2024-08-01,95,12566.81
68,2024-09-01,18,3836.26
68,2024-10-01,163,35603.26
68,2024-11-01,81,13313.88
68,2024-12-01,113,24432.12
68,2025-01-01,73,10793.37
68,2025-02-01,67,12498.52
68,2025-03-01,164,26893.06
68,2025-04-01,90,20584.54
68,2025-05-01,91,6025.3
68,2025-06-01,10,739.34
68,2025-07-01,214,28748.39
68,2025-08-01,60,3711.75
68,2025-09-01,23,1772.48
68,2025-10-01,279,59913.1
68,2025-11-01,269,33313.76
68,2025-12-01,803,129023.49
69,2024-01-01,20,1628.54
69,2024-02-01,64,3811.18
69,2024-03-01,50,9098.79
69,2024-04-01,100,19503.14
69,2024-05-01,65,12974.36
69,2024-06-01,81,8732.85
69,2024-07-01,58,4459.67
69,2024-08-01,60,4386.1
69,2024-09-01,113,20309.02
69,2024-10-01,25,3565.3
69,2024-11-01,78,3122.87
69,2024-12-01,78,9338.47
69,2025-01-01,40,5499.59
69,2025-02-01,87,15613.53
69,2025-03-01,45,5886.03
69,2025-04-01,197,41485.72
69,2025-05-01,62,8736.6
69,2025-06-01,26,4271.78
69,2025-07-01,62,8555.0
69,2025-08-01,48,9896.04
69,2025-09-01,109,11248.12
69,2025-10-01,74,7280.91
69,2025-11-01,22,4844.98
69,2025-12-01,119,22219.41
70,2024-01-01,5,972.15
70,2024-02-01,3,220.05
70,2024-03-01,24,2426.23
70,2024-04-01,37,5651.66
70,2024-05-01,40,7567.55
70,2024-06-01,46,4239.57
70,2024-07-01,133,6822.41
70,2024-08-01,123,29508.82
70,2024-09-01,138,17424.47
70,2024-10-01,48,4499.72
70,2024-11-01,26,3100.75
70,2024-12-01,80,3597.3
70,2025-01-01,100,9278.27
70,2025-02-01,84,18996.38
70,2025-03-01,39,4819.35
70,2025-04-01,55,12466.78
70,2025-05-01,207,29125.91
70,2025-06-01,4,741.73
70,2025-07-01,228,28686.99
70,2025-08-01,228,11448.6
70,2025-09-01,50,4171.94
70,2025-10-01,133,11036.38
70,2025-11-01,245,50782.91
70,2025-12-01,356,16337.17
71,2024-01-01,84,15966.18
71,2024-02-01,22,3863.34
71,2024-03-01,21,3683.03
71,2024-04-01,28,3811.95
71,2024-05-01,78,14056.02
71,2024-06-01,21,1057.03
71,2024-07-01,37,6168.95
71,2024-08-01,13,1442.97
71,2024-09-01,82,9944.65
71,2024-10-01,45,6824.51
71,2024-11-01,89,9862.19
71,2024-12-01,35,1470.62
71,2025-01-01,40,2149.15
71,2025-02-01,77,17239.02
71,2025-03-01,99,22325.2
71,2025-04-01,34,7381.79
71,2025-05-01,84,19476.32
71,2025-06-01,16,959.58
71,2025-07-01,120,8765.45
71,2025-08-01,10,1255.65
71,2025-09-01,17,2164.91
71,2025-10-01,105,17139.02
71,2025-11-01,66,8906.49
71,2025-12-01,70,4247.18
72,2024-01-01,58,5369.37
72,2024-02-01,79,3748.59
72,2024-03-01,9,1661.65
72,2024-04-01,11,2126.68
72,2024-05-01,17,4207.41
72,2024-06-01,52,7963.58
72,2024-07-01,61,6784.48
72,2024-08-01,113,12629.18
72,2024-09-01,113,11303.43
72,2024-10-01,99,17992.48
72,2024-11-01,43,2171.8
72,2024-12-01,126,11263.13
72,2025-01-01,52,5332.56
72,2025-02-01,77,14419.24
72,2025-03-01,2,101.01
72,2025-04-01,309,62198.43
72,2025-05-01,85,12171.13
72,2025-06-01,316,48730.64
72,2025-07-01,107,5124.37
72,2025-08-01,155,34897.85
72,2025-09-01,174,35526.26
72,2025-10-01,139,17449.61
72,2025-11-01,163,38059.14
72,2025-12-01,138,24690.47
73,2024-01-01,4,567.54
73,2024-02-01,59,11071.92
73,2024-03-01,67,13946.74
73,2024-04-01,30,3922.49
73,2024-05-01,43,4166.43
73,2024-06-01,15,2770.73
73,2024-07-01,18,3695.61
73,2024-08-01,59,10328.73
73,2024-09-01,25,2252.25
73,2024-10-01,8,839.28
73,2024-11-01,69,7964.9
73,2024-12-01,41,7336.1
73,2025-01-01,103,4866.11
73,2025-02-01,15,1510.63
73,2025-03-01,41,3682.69
73,2025-04-01,80,18085.17
73,2025-05-01,58,2515.86
73,2025-06-01,81,11190.68
73,2025-07-01,53,10722.94
73,2025-08-01,97,6353.0
73,2025-09-01,41,3810.89
73,2025-10-01,23,4943.29
73,2025-11-01,17,4057.15
73,2025-12-01,20,4402.07
74,2024-01-01,12,2145.05
