keyword_id,ranking_date,google_rank
53,2025-10-01,18
53,2025-11-01,15
53,2025-12-01,12
54,2024-01-01,44
54,2024-02-01,42
54,2024-03-01,40
54,2024-04-01,37
54,2024-05-01,36
54,2024-06-01,36
54,2024-07-01,35
54,2024-08-01,34
54,2024-09-01,32
54,2024-10-01,32
54,2024-11-01,32
54,2024-12-01,30
54,2025-01-01,29
54,2025-02-01,27
54,2025-03-01,24
54,2025-04-01,24
54,2025-05-01,21
54,2025-06-01,19
54,2025-07-01,19
54,2025-08-01,16
54,2025-09-01,13
54,2025-10-01,12
54,2025-11-01,12
54,2025-12-01,9
55,2024-01-01,42
55,2024-02-01,39
55,2024-03-01,36
55,2024-04-01,33
55,2024-05-01,32
55,2024-06-01,29
55,2024-07-01,26
55,2024-08-01,26
55,2024-09-01,26
55,2024-10-01,25
55,2024-11-01,23
55,2024-12-01,23
55,2025-01-01,22
55,2025-02-01,19
55,2025-03-01,16
55,2025-04-01,15
55,2025-05-01,12
55,2025-06-01,9
55,2025-07-01,7
55,2025-08-01,4
55,2025-09-01,4
55,2025-10-01,1
55,2025-11-01,1
55,2025-12-01,1
56,2024-01-01,69
56,2024-02-01,66
56,2024-03-01,64
56,2024-04-01,61
56,2024-05-01,60
56,2024-06-01,58
56,2024-07-01,55
56,2024-08-01,55
56,2024-09-01,53
56,2024-10-01,53
56,2024-11-01,52
56,2024-12-01,49
56,2025-01-01,49
56,2025-02-01,48
56,2025-03-01,45
56,2025-04-01,44
56,2025-05-01,44
56,2025-06-01,43
56,2025-07-01,41
56,2025-08-01,38
56,2025-09-01,37
56,2025-10-01,37
56,2025-11-01,34
56,2025-12-01,32
57,2024-01-01,33
57,2024-02-01,30
57,2024-03-01,29
57,2024-04-01,28
57,2024-05-01,28
57,2024-06-01,26
57,2024-07-01,26
57,2024-08-01,25
57,2024-09-01,23
57,2024-10-01,23
57,2024-11-01,23
57,2024-12-01,23
57,2025-01-01,23
57,2025-02-01,23
57,2025-03-01,21
57,2025-04-01,21
57,2025-05-01,19
57,2025-06-01,19
57,2025-07-01,18
57,2025-08-01,17
57,2025-09-01,17
57,2025-10-01,14
57,2025-11-01,13
57,2025-12-01,11
58,2024-01-01,70
58,2024-02-01,67
58,2024-03-01,67
58,2024-04-01,66
58,2024-05-01,64
58,2024-06-01,63
58,2024-07-01,62
58,2024-08-01,62
58,2024-09-01,60
58,2024-10-01,57
58,2024-11-01,56
58,2024-12-01,56
58,2025-01-01,56
58,2025-02-01,53
58,2025-03-01,53
58,2025-04-01,52
58,2025-05-01,52
58,2025-06-01,50
58,2025-07-01,48
58,2025-08-01,47
58,2025-09-01,45
58,2025-10-01,42
58,2025-11-01,42
58,2025-12-01,41
59,2024-01-01,39
59,2024-02-01,36
59,2024-03-01,35
59,2024-04-01,34
59,2024-05-01,31
59,2024-06-01,31
59,2024-07-01,29
59,2024-08-01,27
59,2024-09-01,24
59,2024-10-01,23
59,2024-11-01,23
59,2024-12-01,23
59,2025-01-01,22
59,2025-02-01,20
59,2025-03-01,20
59,2025-04-01,17
59,2025-05-01,15
59,2025-06-01,12
59,2025-07-01,10
59,2025-08-01,9
59,2025-09-01,6
59,2025-10-01,3
59,2025-11-01,2
59,2025-12-01,1
60,2024-01-01,54
60,2024-02-01,54
60,2024-03-01,53
60,2024-04-01,51
60,2024-05-01,48
60,2024-06-01,45
60,2024-07-01,45
60,2024-08-01,42
60,2024-09-01,42
60,2024-10-01,41
60,2024-11-01,38
60,2024-12-01,36
60,2025-01-01,33
60,2025-02-01,33
60,2025-03-01,32
60,2025-04-01,32
60,2025-05-01,29
60,2025-06-01,29
60,2025-07-01,29
60,2025-08-01,28
60,2025-09-01,26
60,2025-10-01,23
60,2025-11-01,22
60,2025-12-01,20
61,2024-01-01,50
61,2024-02-01,50
61,2024-03-01,50
61,2024-04-01,49
61,2024-05-01,49
61,2024-06-01,48
61,2024-07-01,46
61,2024-08-01,44
61,2024-09-01,44
61,2024-10-01,43
61,2024-11-01,43
61,2024-12-01,42
61,2025-01-01,41
61,2025-02-01,40
61,2025-03-01,38
61,2025-04-01,37
61,2025-05-01,35
61,2025-06-01,34
61,2025-07-01,32
61,2025-08-01,29
61,2025-09-01,27
61,2025-10-01,25
61,2025-11-01,25
61,2025-12-01,24
62,2024-01-01,51
62,2024-02-01,50
62,2024-03-01,47
62,2024-04-01,44
62,2024-05-01,41
62,2024-06-01,40
62,2024-07-01,37
62,2024-08-01,34
62,2024-09-01,34
62,2024-10-01,32
62,2024-11-01,31
62,2024-12-01,29
62,2025-01-01,29
62,2025-02-01,27
62,2025-03-01,24
62,2025-04-01,21
62,2025-05-01,20
62,2025-06-01,19
62,2025-07-01,18
62,2025-08-01,18
62,2025-09-01,17
62,2025-10-01,17
62,2025-11-01,14
62,2025-12-01,12
63,2024-01-01,24
63,2024-02-01,23
63,2024-03-01,22
63,2024-04-01,21
63,2024-05-01,19
63,2024-06-01,18
63,2024-07-01,18
63,2024-08-01,15
63,2024-09-01,13
63,2024-10-01,11
63,2024-11-01,9
63,2024-12-01,7
63,2025-01-01,5
63,2025-02-01,5
63,2025-03-01,2
63,2025-04-01,1
63,2025-05-01,1
63,2025-06-01,1
63,2025-07-01,1
63,2025-08-01,1
63,2025-09-01,1
63,2025-10-01,1
63,2025-11-01,1
63,2025-12-01,1
64,2024-01-01,56
64,2024-02-01,54
64,2024-03-01,54
64,2024-04-01,53
64,2024-05-01,51
64,2024-06-01,50
64,2024-07-01,47
64,2024-08-01,46
64,2024-09-01,43
64,2024-10-01,41
64,2024-11-01,38
64,2024-12-01,35
64,2025-01-01,34
64,2025-02-01,33
64,2025-03-01,32
64,2025-04-01,30
64,2025-05-01,28
64,2025-06-01,27
64,2025-07-01,25
64,2025-08-01,23
64,2025-09-01,20
64,2025-10-01,17
64,2025-11-01,16
64,2025-12-01,14
65,2024-01-01,27
65,2024-02-01,25
65,2024-03-01,25
65,2024-04-01,24
65,2024-05-01,22
65,2024-06-01,21
65,2024-07-01,20
65,2024-08-01,19
65,2024-09-01,18
65,2024-10-01,17
65,2024-11-01,15
65,2024-12-01,15
65,2025-01-01,13
65,2025-02-01,11
65,2025-03-01,9
65,2025-04-01,6
65,2025-05-01,3
65,2025-06-01,1
65,2025-07-01,1
65,2025-08-01,1
65,2025-09-01,1
65,2025-10-01,1
65,2025-11-01,1
65,2025-12-01,1
66,2024-01-01,58
66,2024-02-01,58
66,2024-03-01,57
66,2024-04-01,55
66,2024-05-01,53
66,2024-06-01,51
66,2024-07-01,48
66,2024-08-01,47
66,2024-09-01,47
66,2024-10-01,44
66,2024-11-01,41
66,2024-12-01,38
66,2025-01-01,35
66,2025-02-01,34
66,2025-03-01,32
66,2025-04-01,32
66,2025-05-01,32
66,2025-06-01,29
66,2025-07-01,26
66,2025-08-01,25
66,2025-09-01,22
66,2025-10-01,22
66,2025-11-01,22
66,2025-12-01,20
67,2024-01-01,54
67,2024-02-01,54
67,2024-03-01,53
67,2024-04-01,52
67,2024-05-01,52
67,2024-06-01,49
67,2024-07-01,47
67,2024-08-01,47
67,2024-09-01,44
67,2024-10-01,44
67,2024-11-01,42
67,2024-12-01,40
67,2025-01-01,39
67,2025-02-01,38
67,2025-03-01,37
67,2025-04-01,36
67,2025-05-01,34
67,2025-06-01,31
67,2025-07-01,28
67,2025-08-01,25
67,2025-09-01,25
67,2025-10-01,24
67,2025-11-01,23
67,2025-12-01,21
68,2024-01-01,42
68,2024-02-01,42
68,2024-03-01,39
68,2024-04-01,37
68,2024-05-01,36
68,2024-06-01,33
68,2024-07-01,32
68,2024-08-01,29
68,2024-09-01,28
68,2024-10-01,28
68,2024-11-01,25
68,2024-12-01,24
68,2025-01-01,23
68,2025-02-01,21
68,2025-03-01,18
68,2025-04-01,17
68,2025-05-01,15
68,2025-06-01,14
68,2025-07-01,11
68,2025-08-01,11
68,2025-09-01,8
68,2025-10-01,5
68,2025-11-01,4
68,2025-12-01,3
69,2024-01-01,57
69,2024-02-01,55
69,2024-03-01,53
69,2024-04-01,52
69,2024-05-01,51
69,2024-06-01,48
69,2024-07-01,48
69,2024-08-01,47
69,2024-09-01,44
69,2024-10-01,41
69,2024-11-01,41
69,2024-12-01,39
69,2025-01-01,36
69,2025-02-01,33
69,2025-03-01,30
69,2025-04-01,28
69,2025-05-01,26
69,2025-06-01,26
69,2025-07-01,25
69,2025-08-01,23
69,2025-09-01,22
69,2025-10-01,21
69,2025-11-01,19
69,2025-12-01,16
70,2024-01-01,47
70,2024-02-01,44
70,2024-03-01,42
70,2024-04-01,41
70,2024-05-01,40
70,2024-06-01,39
70,2024-07-01,36
70,2024-08-01,33
70,2024-09-01,30
70,2024-10-01,29
70,2024-11-01,28
70,2024-12-01,28
70,2025-01-01,28
70,2025-02-01,25
70,2025-03-01,22
70,2025-04-01,20
70,2025-05-01,17
70,2025-06-01,17
70,2025-07-01,17
70,2025-08-01,17
70,2025-09-01,16
70,2025-10-01,15
70,2025-11-01,12
70,2025-12-01,10
71,2024-01-01,65
71,2024-02-01,65
71,2024-03-01,65
71,2024-04-01,64
71,2024-05-01,62
71,2024-06-01,60
71,2024-07-01,57
71,2024-08-01,54
71,2024-09-01,52
71,2024-10-01,51
71,2024-11-01,49
71,2024-12-01,46
71,2025-01-01,44
71,2025-02-01,43
71,2025-03-01,43
71,2025-04-01,42
71,2025-05-01,41
71,2025-06-01,38
71,2025-07-01,37
71,2025-08-01,36
71,2025-09-01,33
71,2025-10-01,30
71,2025-11-01,30
71,2025-12-01,28
72,2024-01-01,54
72,2024-02-01,54
72,2024-03-01,52
72,2024-04-01,49
72,2024-05-01,47
72,2024-06-01,45
72,2024-07-01,44
72,2024-08-01,43
72,2024-09-01,40
72,2024-10-01,38
72,2024-11-01,35
72,2024-12-01,32
72,2025-01-01,30
72,2025-02-01,27
72,2025-03-01,25
72,2025-04-01,23
72,2025-05-01,21
72,2025-06-01,19
72,2025-07-01,19
72,2025-08-01,17
72,2025-09-01,16
72,2025-10-01,15
72,2025-11-01,14
72,2025-12-01,12
73,2024-01-01,77
73,2024-02-01,74
73,2024-03-01,72
73,2024-04-01,71
73,2024-05-01,71
73,2024-06-01,68
73,2024-07-01,68
73,2024-08-01,67
73,2024-09-01,67
73,2024-10-01,64
73,2024-11-01,63
73,2024-12-01,60
73,2025-01-01,60
73,2025-02-01,58
73,2025-03-01,56
73,2025-04-01,54
73,2025-05-01,52
73,2025-06-01,49
73,2025-07-01,47
73,2025-08-01,44
73,2025-09-01,43
73,2025-10-01,41
73,2025-11-01,38
73,2025-12-01,36
74,2024-01-01,36
74,2024-02-01,33
74,2024-03-01,33
74,2024-04-01,31
74,2024-05-01,29
74,2024-06-01,28
74,2024-07-01,28
74,2024-08-01,25
74,2024-09-01,24
74,2024-10-01,22
74,2024-11-01,21
74,2024-12-01,20
74,2025-01-01,18
74,2025-02-01,18
74,2025-03-01,18
74,2025-04-01,17
74,2025-05-01,15
74,2025-06-01,12
74,2025-07-01,11
74,2025-08-01,8
74,2025-09-01,7
74,2025-10-01,6
74,2025-11-01,4
74,2025-12-01,2
75,2024-01-01,56
75,2024-02-01,56
75,2024-03-01,54
75,2024-04-01,53
75,2024-05-01,52
75,2024-06-01,52
75,2024-07-01,50
75,2024-08-01,49
75,2024-09-01,49
75,2024-10-01,49
75,2024-11-01,48
75,2024-12-01,47
75,2025-01-01,44
75,2025-02-01,42
75,2025-03-01,39
75,2025-04-01,39
75,2025-05-01,38
75,2025-06-01,35
75,2025-07-01,35
75,2025-08-01,33
75,2025-09-01,32
75,2025-10-01,29
75,2025-11-01,27
75,2025-12-01,24
76,2024-01-01,62
76,2024-02-01,59
76,2024-03-01,57
76,2024-04-01,57
76,2024-05-01,55
76,2024-06-01,52
76,2024-07-01,52
76,2024-08-01,51
76,2024-09-01,48
76,2024-10-01,45
76,2024-11-01,45
76,2024-12-01,45
76,2025-01-01,44
76,2025-02-01,41
76,2025-03-01,41
76,2025-04-01,40
76,2025-05-01,39
76,2025-06-01,39
76,2025-07-01,36
76,2025-08-01,34
76,2025-09-01,32
76,2025-10-01,31
76,2025-11-01,29
76,2025-12-01,27
77,2024-01-01,71
77,2024-02-01,68
77,2024-03-01,67
77,2024-04-01,67
77,2024-05-01,65
77,2024-06-01,62
77,2024-07-01,61
77,2024-08-01,59
77,2024-09-01,58
77,2024-10-01,55
77,2024-11-01,54
77,2024-12-01,53
77,2025-01-01,52
77,2025-02-01,50
77,2025-03-01,47
77,2025-04-01,44
77,2025-05-01,42
77,2025-06-01,40
77,2025-07-01,38
77,2025-08-01,38
77,2025-09-01,37
77,2025-10-01,36
77,2025-11-01,33
77,2025-12-01,32
78,2024-01-01,54
78,2024-02-01,51
78,2024-03-01,48
78,2024-04-01,47
78,2024-05-01,44
78,2024-06-01,42
78,2024-07-01,39
78,2024-08-01,37
78,2024-09-01,37
78,2024-10-01,37
78,2024-11-01,35
78,2024-12-01,34
78,2025-01-01,31
78,2025-02-01,30
78,2025-03-01,27
78,2025-04-01,27
78,2025-05-01,27
78,2025-06-01,27
78,2025-07-01,24
78,2025-08-01,24
78,2025-09-01,24
78,2025-10-01,24
78,2025-11-01,24
78,2025-12-01,23
79,2024-01-01,40
79,2024-02-01,39
79,2024-03-01,38
79,2024-04-01,35
79,2024-05-01,33
79,2024-06-01,33
79,2024-07-01,33
79,2024-08-01,33
79,2024-09-01,30
79,2024-10-01,30
79,2024-11-01,28
79,2024-12-01,27
79,2025-01-01,24
79,2025-02-01,23
79,2025-03-01,23
79,2025-04-01,23
79,2025-05-01,23
79,2025-06-01,21
79,2025-07-01,19
79,2025-08-01,16
79,2025-09-01,15
79,2025-10-01,15
79,2025-11-01,15
79,2025-12-01,15
80,2024-01-01,42
80,2024-02-01,41
80,2024-03-01,40
80,2024-04-01,37
80,2024-05-01,35
80,2024-06-01,35
80,2024-07-01,34
80,2024-08-01,33
80,2024-09-01,31
80,2024-10-01,28
80,2024-11-01,25
80,2024-12-01,25
80,2025-01-01,22
80,2025-02-01,21
80,2025-03-01,18
80,2025-04-01,18
80,2025-05-01,17
80,2025-06-01,14
80,2025-07-01,11
80,2025-08-01,9
80,2025-09-01,9
80,2025-10-01,6
80,2025-11-01,4
80,2025-12-01,3
81,2024-01-01,60
81,2024-02-01,57
81,2024-03-01,54
81,2024-04-01,51
81,2024-05-01,49
81,2024-06-01,48
81,2024-07-01,48
81,2024-08-01,46
81,2024-09-01,43
81,2024-10-01,43
81,2024-11-01,42
81,2024-12-01,42
81,2025-01-01,39
81,2025-02-01,37
81,2025-03-01,35
81,2025-04-01,32
81,2025-05-01,30
81,2025-06-01,27
81,2025-07-01,25
81,2025-08-01,23
81,2025-09-01,21
81,2025-10-01,20
81,2025-11-01,19
81,2025-12-01,16
82,2024-01-01,42
82,2024-02-01,42
82,2024-03-01,42
82,2024-04-01,41
82,2024-05-01,41
82,2024-06-01,41
82,2024-07-01,39
82,2024-08-01,37
82,2024-09-01,34
82,2024-10-01,34
82,2024-11-01,31
82,2024-12-01,28
82,2025-01-01,28
82,2025-02-01,27
82,2025-03-01,27
82,2025-04-01,25
82,2025-05-01,25
82,2025-06-01,24
82,2025-07-01,21
82,2025-08-01,18
82,2025-09-01,16
82,2025-10-01,14
82,2025-11-01,12
82,2025-12-01,9
83,2024-01-01,34
83,2024-02-01,31
83,2024-03-01,30
83,2024-04-01,27
83,2024-05-01,27
83,2024-06-01,27
83,2024-07-01,25
83,2024-08-01,22
83,2024-09-01,19
83,2024-10-01,16
83,2024-11-01,15
83,2024-12-01,13
83,2025-01-01,13
83,2025-02-01,13
83,2025-03-01,11
83,2025-04-01,11
83,2025-05-01,11
83,2025-06-01,9
83,2025-07-01,9
83,2025-08-01,6
83,2025-09-01,5
83,2025-10-01,3
83,2025-11-01,2
83,2025-12-01,2
84,2024-01-01,29
84,2024-02-01,27
84,2024-03-01,27
84,2024-04-01,25
84,2024-05-01,23
84,2024-06-01,21
84,2024-07-01,19
84,2024-08-01,17
84,2024-09-01,16
84,2024-10-01,13
84,2024-11-01,11
84,2024-12-01,10
84,2025-01-01,10
84,2025-02-01,8
84,2025-03-01,8
84,2025-04-01,6
84,2025-05-01,5
84,2025-06-01,4
84,2025-07-01,3
84,2025-08-01,1
84,2025-09-01,1
84,2025-10-01,1
84,2025-11-01,1
84,2025-12-01,1
85,2024-01-01,65
85,2024-02-01,64
85,2024-03-01,61
85,2024-04-01,58
85,2024-05-01,57
85,2024-06-01,56
85,2024-07-01,54
85,2024-08-01,51
85,2024-09-01,48
85,2024-10-01,46
85,2024-11-01,43
85,2024-12-01,42
85,2025-01-01,42
85,2025-02-01,42
85,2025-03-01,39
85,2025-04-01,37
85,2025-05-01,36
85,2025-06-01,36
85,2025-07-01,35
85,2025-08-01,32
85,2025-09-01,29
85,2025-10-01,29
85,2025-11-01,26
85,2025-12-01,24
86,2024-01-01,72
86,2024-02-01,69
86,2024-03-01,68
86,2024-04-01,67
86,2024-05-01,67
86,2024-06-01,67
86,2024-07-01,67
86,2024-08-01,64
86,2024-09-01,63
86,2024-10-01,61
86,2024-11-01,58
86,2024-12-01,55
86,2025-01-01,52
86,2025-02-01,50
86,2025-03-01,50
86,2025-04-01,48
86,2025-05-01,48
86,2025-06-01,46
86,2025-07-01,45
86,2025-08-01,42
86,2025-09-01,39
86,2025-10-01,36
86,2025-11-01,36
86,2025-12-01,34
87,2024-01-01,35
87,2024-02-01,32
87,2024-03-01,31
87,2024-04-01,30
87,2024-05-01,27
87,2024-06-01,25
87,2024-07-01,22
87,2024-08-01,20
87,2024-09-01,19
87,2024-10-01,18
87,2024-11-01,15
87,2024-12-01,14
87,2025-01-01,14
87,2025-02-01,13
87,2025-03-01,13
87,2025-04-01,12
87,2025-05-01,9
87,2025-06-01,6
87,2025-07-01,6
87,2025-08-01,3
87,2025-09-01,2
87,2025-10-01,1
87,2025-11-01,1
87,2025-12-01,1
88,2024-01-01,48
88,2024-02-01,47
88,2024-03-01,44
88,2024-04-01,44
88,2024-05-01,41
88,2024-06-01,41
88,2024-07-01,38
88,2024-08-01,37
88,2024-09-01,35
88,2024-10-01,32
88,2024-11-01,32
88,2024-12-01,30
88,2025-01-01,30
88,2025-02-01,29
88,2025-03-01,27
88,2025-04-01,27
88,2025-05-01,24
88,2025-06-01,23
88,2025-07-01,22
88,2025-08-01,21
88,2025-09-01,18
88,2025-10-01,15
88,2025-11-01,13
88,2025-12-01,10
89,2024-01-01,69
89,2024-02-01,67
89,2024-03-01,67
89,2024-04-01,66
89,2024-05-01,65
89,2024-06-01,63
89,2024-07-01,62
89,2024-08-01,59
89,2024-09-01,59
89,2024-10-01,57
89,2024-11-01,55
89,2024-12-01,54
89,2025-01-01,51
89,2025-02-01,50
89,2025-03-01,49
89,2025-04-01,47
89,2025-05-01,46
89,2025-06-01,46
89,2025-07-01,45
89,2025-08-01,44
89,2025-09-01,42
89,2025-10-01,41
89,2025-11-01,38
89,2025-12-01,36
90,2024-01-01,73
90,2024-02-01,73
90,2024-03-01,71
90,2024-04-01,69
90,2024-05-01,68
90,2024-06-01,65
90,2024-07-01,64
90,2024-08-01,64
90,2024-09-01,61
90,2024-10-01,58
90,2024-11-01,55
90,2024-12-01,54
90,2025-01-01,54
90,2025-02-01,52
90,2025-03-01,51
90,2025-04-01,49
90,2025-05-01,46
90,2025-06-01,43
90,2025-07-01,42
90,2025-08-01,42
90,2025-09-01,39
90,2025-10-01,37
90,2025-11-01,35
90,2025-12-01,34
91,2024-01-01,78
91,2024-02-01,75
91,2024-03-01,73
91,2024-04-01,71
91,2024-05-01,68
91,2024-06-01,67
91,2024-07-01,65
91,2024-08-01,64
91,2024-09-01,63
91,2024-10-01,61
91,2024-11-01,61
91,2024-12-01,60
91,2025-01-01,58
91,2025-02-01,57
91,2025-03-01,54
91,2025-04-01,54
91,2025-05-01,54
91,2025-06-01,51
91,2025-07-01,48
91,2025-08-01,47
91,2025-09-01,44
91,2025-10-01,44
91,2025-11-01,41
91,2025-12-01,39
92,2024-01-01,21
92,2024-02-01,21
92,2024-03-01,19
92,2024-04-01,16
92,2024-05-01,14
92,2024-06-01,12
92,2024-07-01,11
92,2024-08-01,8
92,2024-09-01,5
92,2024-10-01,2
92,2024-11-01,1
92,2024-12-01,1
92,2025-01-01,1
92,2025-02-01,1
92,2025-03-01,1
92,2025-04-01,1
92,2025-05-01,1
92,2025-06-01,1
92,2025-07-01,1
92,2025-08-01,1
92,2025-09-01,1
92,2025-10-01,1
92,2025-11-01,1
92,2025-12-01,1
93,2024-01-01,20
93,2024-02-01,17
93,2024-03-01,17
93,2024-04-01,17
93,2024-05-01,14
93,2024-06-01,11
93,2024-07-01,9
93,2024-08-01,9
93,2024-09-01,7
93,2024-10-01,5
93,2024-11-01,4
93,2024-12-01,4
93,2025-01-01,4
93,2025-02-01,3
93,2025-03-01,1
93,2025-04-01,1
93,2025-05-01,1
93,2025-06-01,1
93,2025-07-01,1
93,2025-08-01,1
93,2025-09-01,1
93,2025-10-01,1
93,2025-11-01,1
93,2025-12-01,1
94,2024-01-01,20
94,2024-02-01,17
94,2024-03-01,17
94,2024-04-01,17
94,2024-05-01,15
94,2024-06-01,13
94,2024-07-01,12
94,2024-08-01,12
94,2024-09-01,10
94,2024-10-01,7
94,2024-11-01,4
94,2024-12-01,4
94,2025-01-01,1
94,2025-02-01,1
94,2025-03-01,1
94,2025-04-01,1
94,2025-05-01,1
94,2025-06-01,1
94,2025-07-01,1
94,2025-08-01,1
94,2025-09-01,1
94,2025-10-01,1
94,2025-11-01,1
94,2025-12-01,1
95,2024-01-01,34
95,2024-02-01,32
95,2024-03-01,31
95,2024-04-01,29
95,2024-05-01,26
95,2024-06-01,24
95,2024-07-01,24
95,2024-08-01,23
95,2024-09-01,23
95,2024-10-01,20
95,2024-11-01,18
95,2024-12-01,18
95,2025-01-01,18
95,2025-02-01,18
95,2025-03-01,18
95,2025-04-01,15
95,2025-05-01,12
95,2025-06-01,10
95,2025-07-01,8
95,2025-08-01,7
95,2025-09-01,4
95,2025-10-01,4
95,2025-11-01,4
95,2025-12-01,3
96,2024-01-01,59
96,2024-02-01,57
96,2024-03-01,54
96,2024-04-01,53
96,2024-05-01,53
96,2024-06-01,52
96,2024-07-01,50
96,2024-08-01,50
96,2024-09-01,48
96,2024-10-01,46
96,2024-11-01,45
96,2024-12-01,43
96,2025-01-01,43
96,2025-02-01,41
96,2025-03-01,39
96,2025-04-01,38
96,2025-05-01,36
96,2025-06-01,33
96,2025-07-01,32
96,2025-08-01,31
96,2025-09-01,31
96,2025-10-01,31
96,2025-11-01,31
96,2025-12-01,31
97,2024-01-01,46
97,2024-02-01,44
97,2024-03-01,44
97,2024-04-01,44
97,2024-05-01,44
97,2024-06-01,42
97,2024-07-01,42
97,2024-08-01,40
97,2024-09-01,39
97,2024-10-01,38
97,2024-11-01,37
97,2024-12-01,34
97,2025-01-01,32
97,2025-02-01,32
97,2025-03-01,32
97,2025-04-01,32
97,2025-05-01,32
97,2025-06-01,29
97,2025-07-01,29
97,2025-08-01,26
97,2025-09-01,24
97,2025-10-01,23
97,2025-11-01,23
97,2025-12-01,22
98,2024-01-01,48
98,2024-02-01,48
98,2024-03-01,46
98,2024-04-01,45
98,2024-05-01,45
98,2024-06-01,42
98,2024-07-01,42
98,2024-08-01,41
98,2024-09-01,41
98,2024-10-01,41
98,2024-11-01,40
98,2024-12-01,40
98,2025-01-01,40
98,2025-02-01,39
98,2025-03-01,37
98,2025-04-01,36
98,2025-05-01,36
98,2025-06-01,33
98,2025-07-01,30
98,2025-08-01,29
98,2025-09-01,26
98,2025-10-01,26
98,2025-11-01,26
98,2025-12-01,25
99,2024-01-01,54
99,2024-02-01,54
99,2024-03-01,53
99,2024-04-01,51
99,2024-05-01,49
99,2024-06-01,46
99,2024-07-01,46
99,2024-08-01,45
99,2024-09-01,42
99,2024-10-01,39
99,2024-11-01,39
99,2024-12-01,39
99,2025-01-01,38
99,2025-02-01,35
99,2025-03-01,34
99,2025-04-01,31
99,2025-05-01,28
99,2025-06-01,25
99,2025-07-01,25
99,2025-08-01,22
99,2025-09-01,19
99,2025-10-01,16
99,2025-11-01,14
99,2025-12-01,14
100,2024-01-01,38
100,2024-02-01,37
100,2024-03-01,35
100,2024-04-01,34
100,2024-05-01,31
100,2024-06-01,30
100,2024-07-01,29
100,2024-08-01,28
100,2024-09-01,27
100,2024-10-01,27
100,2024-11-01,25
100,2024-12-01,25
100,2025-01-01,25
100,2025-02-01,25
100,2025-03-01,24
100,2025-04-01,24
100,2025-05-01,22
100,2025-06-01,22
100,2025-07-01,19
100,2025-08-01,18
100,2025-09-01,15
100,2025-10-01,13
100,2025-11-01,11
100,2025-12-01,9
101,2024-01-01,67
101,2024-02-01,65
101,2024-03-01,62
101,2024-04-01,60
101,2024-05-01,59
101,2024-06-01,56
101,2024-07-01,53
101,2024-08-01,50
101,2024-09-01,50
101,2024-10-01,48
101,2024-11-01,48
101,2024-12-01,45
101,2025-01-01,45
101,2025-02-01,45
101,2025-03-01,45
101,2025-04-01,43
101,2025-05-01,40
101,2025-06-01,37
101,2025-07-01,35
101,2025-08-01,35
101,2025-09-01,35
101,2025-10-01,34
101,2025-11-01,33
101,2025-12-01,32
102,2024-01-01,59
102,2024-02-01,58
102,2024-03-01,55
102,2024-04-01,52
102,2024-05-01,49
102,2024-06-01,47
102,2024-07-01,45
102,2024-08-01,43
102,2024-09-01,41
102,2024-10-01,40
102,2024-11-01,40
102,2024-12-01,40
102,2025-01-01,40
102,2025-02-01,39
102,2025-03-01,39
102,2025-04-01,38
102,2025-05-01,37
102,2025-06-01,36
102,2025-07-01,36
102,2025-08-01,33
102,2025-09-01,33
102,2025-10-01,33
102,2025-11-01,31
102,2025-12-01,30
103,2024-01-01,25
103,2024-02-01,22
103,2024-03-01,19
103,2024-04-01,18
103,2024-05-01,18
103,2024-06-01,17
103,2024-07-01,16
103,2024-08-01,14
103,2024-09-01,13
103,2024-10-01,13
103,2024-11-01,10
103,2024-12-01,9
103,2025-01-01,6
103,2025-02-01,5
103,2025-03-01,2
103,2025-04-01,1
103,2025-05-01,1
103,2025-06-01,1
103,2025-07-01,1
103,2025-08-01,1
103,2025-09-01,1
103,2025-10-01,1
103,2025-11-01,1
103,2025-12-01,1
104,2024-01-01,69
104,2024-02-01,69
104,2024-03-01,69
104,2024-04-01,68
104,2024-05-01,68
104,2024-06-01,67
104,2024-07-01,64
104,2024-08-01,61
104,2024-09-01,61
104,2024-10-01,58
104,2024-11-01,56
104,2024-12-01,54
104,2025-01-01,54
104,2025-02-01,54
104,2025-03-01,53
104,2025-04-01,50
104,2025-05-01,49
104,2025-06-01,48
104,2025-07-01,46
104,2025-08-01,44
104,2025-09-01,42
104,2025-10-01,40
104,2025-11-01,39
104,2025-12-01,37
105,2024-01-01,73
105,2024-02-01,71
105,2024-03-01,69
105,2024-04-01,69
105,2024-05-01,66
105,2024-06-01,63
105,2024-07-01,62
105,2024-08-01,61
105,2024-09-01,59
105,2024-10-01,59
105,2024-11-01,58
105,2024-12-01,57
105,2025-01-01,55
105,2025-02-01,53
105,2025-03-01,52
105,2025-04-01,51
105,2025-05-01,48
105,2025-06-01,48
105,2025-07-01,45
105,2025-08-01,44
105,2025-09-01,41
105,2025-10-01,38
105,2025-11-01,37
105,2025-12-01,35
106,2024-01-01,43
106,2024-02-01,42
106,2024-03-01,41
106,2024-04-01,40
106,2024-05-01,40
106,2024-06-01,38
106,2024-07-01,38
106,2024-08-01,37
106,2024-09-01,34
106,2024-10-01,34
106,2024-11-01,32
106,2024-12-01,31
106,2025-01-01,31
106,2025-02-01,28
106,2025-03-01,28
106,2025-04-01,26
106,2025-05-01,26
106,2025-06-01,23
106,2025-07-01,20
106,2025-08-01,18
